section id,recording id,timestamp [ns],p1 x [px],p1 y [px],p2 x [px],p2 y [px],eye left x [px],eye left y [px],eye right x [px],eye right y [px],nose x [px],nose y [px],mouth left x [px],mouth left y [px],mouth right x [px],mouth right y [px]
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295537124874480,907.0,577.0,981.0,674.0,917.58,611.389,944.081,618.759,916.881,633.142,915.592,648.427,934.007,653.814
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295537161341146,553.0,591.0,635.0,699.0,587.82,633.705,624.672,635.05,612.262,654.653,589.144,671.031,620.324,672.432
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295537161341146,909.0,562.0,982.0,660.0,919.814,599.226,946.718,605.984,919.969,621.213,918.085,635.805,936.674,640.801
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295537193007813,552.0,576.0,637.0,684.0,588.314,617.993,625.793,619.369,613.774,637.813,590.583,655.99,621.801,657.332
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295537193007813,909.0,552.0,983.0,645.0,922.001,584.535,950.819,591.089,924.383,606.271,919.973,620.19,940.869,624.999
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295537224674480,555.0,559.0,637.0,665.0,590.786,601.243,627.066,601.69,616.6,619.095,595.233,639.376,623.705,640.036
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295537224674480,911.0,529.0,989.0,627.0,922.898,564.68,952.627,574.167,926.003,588.907,921.038,601.458,942.238,608.638
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295537270752257,556.0,539.0,639.0,648.0,591.357,583.094,627.565,582.039,617.113,601.103,597.076,621.832,625.607,621.347
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295537270752257,915.0,512.0,993.0,611.0,926.4,547.825,956.858,557.728,929.821,572.937,924.018,584.777,946.722,591.986
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295537300118924,558.0,523.0,642.0,631.0,595.168,566.587,630.583,567.009,620.184,584.901,599.665,604.559,627.447,605.269
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295537300118924,917.0,492.0,995.0,595.0,927.887,529.615,957.948,538.955,930.712,555.32,926.358,568.401,948.896,575.089
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295537332541146,559.0,507.0,643.0,614.0,597.551,548.524,632.042,548.845,622.184,567.136,601.24,585.794,629.348,586.476
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295537332541146,919.0,474.0,997.0,577.0,929.864,511.232,960.206,520.154,932.841,536.135,928.041,551.059,949.705,557.536
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295537372196702,562.0,485.0,645.0,596.0,599.059,527.814,633.794,528.667,624.37,546.936,601.992,565.913,631.171,566.952
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295537372196702,920.0,455.0,997.0,557.0,931.898,491.132,960.756,499.848,933.547,515.337,929.531,531.021,949.774,537.36
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295537402952257,564.0,464.0,645.0,577.0,601.366,508.088,635.518,508.423,627.696,527.155,605.238,547.529,633.178,548.226
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295537402952257,922.0,435.0,997.0,536.0,933.902,471.392,961.533,479.057,934.544,494.105,931.49,510.177,950.111,516.03
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295537432974480,565.0,443.0,646.0,557.0,601.008,488.135,636.026,487.611,627.954,506.965,605.806,527.839,634.674,527.861
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295537432974480,925.0,416.0,999.0,518.0,937.405,451.969,965.008,459.799,937.823,474.657,934.098,490.844,953.485,496.817
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295537475041146,565.0,424.0,648.0,540.0,601.067,471.514,636.897,468.335,629.714,489.128,608.094,511.472,637.658,509.456
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295537475041146,926.0,400.0,1001.0,499.0,938.444,434.341,966.184,440.894,939.315,455.622,935.368,472.478,954.816,477.391
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295537500396702,564.0,410.0,649.0,525.0,601.359,456.017,637.369,453.26,630.103,474.528,607.973,495.577,637.568,493.761
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295537500396702,926.0,381.0,1002.0,484.0,938.021,419.62,966.532,427.016,939.638,442.591,935.733,457.333,957.483,462.526
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295537536452257,562.0,398.0,648.0,516.0,601.298,444.451,637.273,441.801,631.033,463.253,608.46,486.141,637.735,484.537
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295537536452257,928.0,372.0,1001.0,473.0,939.668,409.583,968.09,415.859,942.401,431.268,938.408,446.559,959.186,451.295
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295537572752257,563.0,388.0,648.0,502.0,600.3,436.872,636.666,432.414,629.719,454.247,608.17,474.805,637.708,471.678
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295537572752257,926.0,361.0,1004.0,463.0,938.809,399.232,968.991,407.128,941.797,422.739,936.524,436.337,960.374,441.91
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295537601218924,563.0,380.0,649.0,496.0,601.776,428.202,638.376,425.152,631.862,446.047,607.994,467.362,639.209,465.499
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295537601218924,928.0,358.0,1004.0,457.0,941.213,392.986,970.924,399.285,944.579,414.363,938.501,428.503,962.184,433.222
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295537633396702,561.0,376.0,649.0,491.0,600.231,423.09,637.566,420.292,630.07,441.552,606.578,462.221,637.797,460.498
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295537633396702,928.0,350.0,1002.0,453.0,940.4,389.187,970.321,395.607,944.768,411.168,939.221,425.103,962.751,429.934
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295537667807813,561.0,373.0,649.0,488.0,600.025,419.839,637.262,417.822,629.292,438.759,606.158,459.483,636.628,458.328
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295537667807813,927.0,347.0,1002.0,450.0,939.366,387.092,969.433,393.44,943.695,408.938,938.632,423.182,961.62,427.947
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295537700407813,561.0,371.0,649.0,486.0,599.612,417.817,637.003,416.35,628.551,436.531,605.432,457.174,635.842,456.395
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295537700407813,927.0,346.0,1003.0,448.0,939.837,384.959,969.707,391.25,944.132,406.578,938.687,420.14,962.455,424.879
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295537727296702,561.0,369.0,649.0,484.0,599.755,417.486,637.334,414.807,629.197,435.696,606.783,456.437,636.986,454.689
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295537727296702,927.0,344.0,1003.0,445.0,939.533,382.103,968.832,388.611,943.297,404.007,938.562,416.672,962.671,421.509
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295537762641146,561.0,367.0,649.0,485.0,600.044,416.6,637.295,414.367,629.352,435.569,606.799,456.552,636.482,455.16
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295537762641146,928.0,340.0,1004.0,442.0,938.975,378.481,968.835,385.92,941.984,402.204,937.699,414.04,963.255,419.126
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295537793063368,561.0,368.0,649.0,487.0,600.482,416.699,637.705,415.346,629.691,436.152,606.407,457.266,636.396,456.582
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295537793063368,928.0,340.0,1005.0,442.0,939.525,378.14,970.089,386.379,942.519,402.43,937.654,413.231,963.921,418.958
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295537825741146,561.0,369.0,649.0,489.0,600.716,417.779,637.685,415.464,630.68,437.146,606.713,458.255,637.323,456.895
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295537825741146,929.0,340.0,1005.0,441.0,940.225,378.96,970.058,386.878,942.978,402.702,938.666,413.659,964.203,419.106
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295537867474480,562.0,371.0,650.0,490.0,600.908,418.551,638.118,416.904,630.542,437.809,606.713,459.067,637.631,458.187
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295537867474480,929.0,341.0,1005.0,443.0,939.628,380.436,969.45,387.583,942.621,403.961,938.697,415.139,964.784,419.935
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295537905485591,562.0,373.0,650.0,491.0,602.398,420.173,639.047,419.133,631.876,439.532,607.905,461.358,637.498,461.005
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295537905485591,929.0,341.0,1006.0,444.0,940.351,380.947,969.971,388.43,942.96,404.438,938.858,415.806,964.749,420.859
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295537930607813,562.0,374.0,650.0,493.0,602.223,421.762,638.829,419.931,632.232,441.19,608.642,463.38,638.173,462.425
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295537930607813,930.0,341.0,1007.0,447.0,941.078,381.748,970.475,389.316,943.31,405.263,939.543,417.489,965.321,422.568
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295537975574480,562.0,375.0,651.0,495.0,602.645,423.188,640.233,422.089,632.554,443.383,608.089,464.659,638.912,464.258
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295537975574480,930.0,341.0,1007.0,448.0,941.203,381.912,970.206,389.356,943.166,405.357,939.795,418.469,965.019,423.448
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295538004418924,562.0,376.0,650.0,495.0,602.343,424.535,639.605,422.664,632.267,444.021,607.956,464.939,639.057,463.949
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295538004418924,930.0,341.0,1007.0,448.0,941.024,381.955,969.804,389.224,942.795,405.363,939.806,418.643,964.727,423.468
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295538037118924,563.0,378.0,649.0,493.0,602.629,425.87,638.29,422.356,632.106,443.826,608.267,464.979,638.039,462.83
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295538037118924,931.0,348.0,1004.0,447.0,941.462,386.848,970.478,391.153,944.908,407.225,942.175,422.21,964.061,425.239
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295538071207813,562.0,377.0,649.0,494.0,601.792,424.093,638.758,423.038,630.722,443.962,606.068,464.192,636.838,463.873
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295538071207813,931.0,342.0,1007.0,447.0,941.143,383.536,969.206,388.997,943.146,405.796,941.587,419.841,965.486,423.25
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295538103463368,562.0,376.0,650.0,493.0,602.117,423.399,639.144,422.504,631.167,443.175,606.87,463.691,637.334,463.463
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295538103463368,932.0,342.0,1008.0,447.0,942.471,382.729,970.915,388.18,944.905,405.177,943.002,418.944,967.218,422.386
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295538136363368,562.0,376.0,651.0,493.0,602.445,423.495,639.671,422.219,631.679,443.087,607.404,463.363,638.189,462.836
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295538136363368,933.0,342.0,1008.0,446.0,943.314,381.68,972.085,387.709,945.947,404.424,943.399,417.79,967.867,421.716
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295538168874480,563.0,376.0,651.0,493.0,602.926,423.647,640.345,422.387,632.293,443.215,607.578,463.319,638.651,462.822
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295538168874480,933.0,341.0,1009.0,446.0,944.001,381.301,973.234,387.538,946.835,404.122,943.744,417.738,968.443,421.858
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295538199252257,563.0,376.0,651.0,494.0,602.548,423.994,640.265,422.298,632.021,443.897,606.798,463.594,638.863,462.785
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295538199252257,933.0,342.0,1009.0,445.0,944.606,381.116,973.98,387.605,947.719,403.995,943.927,416.919,968.997,421.268
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295538232763368,562.0,376.0,651.0,495.0,602.079,424.435,639.645,422.67,631.715,444.497,606.709,464.792,638.456,463.931
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295538232763368,933.0,342.0,1009.0,445.0,944.513,380.999,974.089,387.611,947.819,404.053,943.792,416.527,969.327,420.971
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295538275418924,562.0,376.0,651.0,496.0,602.47,426.714,640.037,423.822,632.757,446.067,607.355,466.414,639.325,464.744
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295538275418924,932.0,342.0,1008.0,446.0,943.343,381.653,973.281,388.161,946.783,404.725,942.93,417.16,968.954,421.495
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295538297263368,563.0,377.0,652.0,496.0,601.799,427.306,640.912,424.872,631.883,447.215,606.509,467.187,640.009,465.789
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295538297263368,932.0,341.0,1008.0,446.0,942.437,382.303,971.758,388.473,945.161,405.226,942.447,417.881,967.751,421.88
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295538327785591,564.0,376.0,654.0,495.0,602.871,426.541,641.912,423.199,633.209,446.558,607.964,466.005,641.668,463.919
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295538327785591,932.0,341.0,1008.0,446.0,942.576,382.027,971.45,388.509,944.794,405.009,942.284,417.814,966.973,422.045
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295538362630035,565.0,375.0,655.0,493.0,604.832,424.378,643.143,420.831,635.212,443.922,610.808,464.706,642.519,462.472
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295538362630035,933.0,341.0,1009.0,446.0,943.305,381.294,973.458,387.604,946.673,404.402,943.121,417.553,968.732,421.745
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295538393618924,567.0,373.0,657.0,491.0,610.224,422.403,646.924,419.06,640.99,442.102,614.907,462.842,644.908,460.95
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295538393618924,934.0,341.0,1009.0,445.0,945.071,381.367,975.08,387.028,948.953,403.836,944.758,417.222,970.454,420.987
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295538426230035,568.0,372.0,658.0,489.0,611.022,421.557,648.127,417.44,642.584,440.21,617.847,461.468,647.964,458.87
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295538426230035,936.0,345.0,1012.0,445.0,946.19,380.805,976.526,388.842,949.973,403.762,944.607,417.108,969.681,422.911
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295538473785591,570.0,372.0,659.0,487.0,612.05,420.131,648.123,415.893,643.599,436.694,621.315,459.502,649.99,456.764
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295538473785591,937.0,344.0,1012.0,444.0,947.114,380.655,977.617,388.214,951.611,403.471,945.774,416.152,971.668,421.653
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295538505952257,574.0,371.0,660.0,487.0,616.12,418.947,649.746,414.532,647.657,434.875,625.463,459.553,651.65,456.589
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295538505952257,937.0,343.0,1012.0,443.0,947.431,379.09,978.532,387.062,952.323,402.645,946.035,414.957,972.461,420.817
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295538537063368,574.0,371.0,661.0,485.0,619.02,419.726,651.263,415.26,651.295,434.052,629.631,459.007,654.017,456.363
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295538537063368,937.0,342.0,1013.0,443.0,947.263,378.066,978.995,386.173,952.567,401.843,945.788,414.058,972.637,420.053
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295538572541146,575.0,371.0,661.0,484.0,620.478,419.615,651.326,414.028,652.819,433.752,631.722,458.579,654.716,455.14
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295538572541146,937.0,340.0,1013.0,440.0,947.923,376.711,979.838,384.385,953.858,399.959,946.614,411.777,973.338,417.473
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295538604618924,575.0,369.0,662.0,483.0,621.601,418.339,652.488,411.762,654.361,432.926,633.316,458.04,656.286,453.898
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295538604618924,937.0,337.0,1014.0,437.0,948.122,374.691,979.983,382.197,953.779,398.08,946.941,409.76,973.583,415.299
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295538635885591,575.0,367.0,662.0,482.0,623.028,416.905,652.53,410.395,655.423,432.251,632.974,456.501,655.36,452.52
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295538635885591,938.0,335.0,1015.0,435.0,948.527,371.864,980.264,379.553,953.78,395.972,947.126,407.076,973.884,412.766
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295538665985591,574.0,365.0,662.0,481.0,621.579,415.81,652.874,409.572,653.879,432.198,630.09,455.271,654.606,451.481
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295538665985591,938.0,332.0,1016.0,433.0,950.728,368.549,982.718,376.734,956.518,393.249,948.39,403.784,975.689,409.901
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295538698030035,574.0,365.0,662.0,480.0,621.036,415.022,653.156,408.701,653.289,431.132,630.633,454.859,655.094,450.938
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295538698030035,939.0,327.0,1016.0,430.0,951.507,365.307,983.983,373.949,957.422,389.869,949.405,400.711,977.639,407.118
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295538732596702,575.0,363.0,662.0,478.0,621.145,413.422,652.828,406.94,653.171,429.822,630.701,453.023,654.88,448.999
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295538732596702,939.0,324.0,1016.0,428.0,951.809,362.634,984.1,371.788,956.677,387.072,949.193,398.385,976.988,405.191
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295538767552257,577.0,359.0,665.0,477.0,621.761,412.396,653.837,404.559,653.352,429.791,629.649,451.932,654.25,446.475
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295538767552257,940.0,322.0,1017.0,426.0,950.931,359.868,982.64,367.686,955.705,383.9,949.239,395.409,977.202,401.177
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295538804685591,580.0,354.0,665.0,475.0,627.409,409.222,654.67,404.215,656.479,427.888,630.374,449.255,652.17,446.453
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295538804685591,941.0,316.0,1017.0,421.0,952.23,356.479,983.65,362.432,957.304,379.651,951.443,392.67,978.202,396.972
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295538839018924,580.0,354.0,666.0,472.0,627.494,404.395,657.222,400.421,657.097,423.383,628.991,444.204,653.754,442.184
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295538839018924,942.0,314.0,1018.0,417.0,952.644,353.818,983.701,358.669,957.028,376.108,952.28,390.377,977.966,393.852
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295538868996702,581.0,352.0,668.0,469.0,627.335,400.906,658.778,396.555,658.056,419.676,630.891,441.115,656.269,438.691
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295538868996702,945.0,310.0,1021.0,415.0,956.296,349.278,987.322,354.886,960.662,371.683,954.955,385.63,981.568,389.77
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295538903963368,582.0,348.0,670.0,465.0,630.334,397.028,661.848,393.654,660.826,417.295,631.793,436.394,658.046,434.761
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295538903963368,946.0,307.0,1022.0,410.0,957.766,346.679,989.637,352.564,963.605,368.418,956.625,381.703,983.83,386.13
